Code Tarif ,province,city, district 
MLG20204,Jawa Timur,Batu,Bumiaji
MLG20205,Jawa Timur,Batu,Junrejo
MLG20123,Jawa Timur,Blitar,Kepanjenkidul
MLG20124,Jawa Timur,Blitar,Sananwetan
MLG20125,Jawa Timur,Blitar,Sukorejo
KDR10025,Jawa Timur,Kediri,Mojoroto
KDR10026,Jawa Timur,Kediri,Pesantren
MDN10016,Jawa Timur,Madiun,Kartoharjo
MDN10017,Jawa Timur,Madiun,Manguharjo
MDN10018,Jawa Timur,Madiun,Taman
MLG10035,Jawa Timur,Malang,Blimbing
MLG10036,Jawa Timur,Malang,Kedungkandang
MLG10037,Jawa Timur,Malang,Klojen
MLG10038,Jawa Timur,Malang,Lowokwaru
MLG10039,Jawa Timur,Malang,Sukun
MJK10022,Jawa Timur,Mojokerto,Magersari
MJK10023,Jawa Timur,Mojokerto,Prajuritkulon
PDN20101,Jawa Timur,Pasuruan,Bugul Kidul
PDN20102,Jawa Timur,Pasuruan,Gadingrejo
PDN20104,Jawa Timur,Pasuruan,Panggungrejo
PDN20103,Jawa Timur,Pasuruan,Purworejo
PBL10029,Jawa Timur,Probolinggo,Kedopok
PBL10025,Jawa Timur,Probolinggo,Kademangan
PBL10030,Jawa Timur,Probolinggo,Kanigaran
PBL10029,Jawa Timur,Probolinggo,Kedopok
PBL10026,Jawa Timur,Probolinggo,Mayangan
PBL10028,Jawa Timur,Probolinggo,Wonoasih
SUB10001,Jawa Timur,Surabaya,Asem Rowo
SUB10002,Jawa Timur,Surabaya,Benowo
SUB10003,Jawa Timur,Surabaya,Bubutan
SUB10004,Jawa Timur,Surabaya,Bulak
SUB10005,Jawa Timur,Surabaya,Dukuh Pakis
SUB10006,Jawa Timur,Surabaya,Gayungan
SUB10007,Jawa Timur,Surabaya,Genteng
SUB10008,Jawa Timur,Surabaya,Gubeng
SUB10009,Jawa Timur,Surabaya,Gunung Anyar
SUB10010,Jawa Timur,Surabaya,Jambangan
SUB10011,Jawa Timur,Surabaya,Karang Pilang
SUB10012,Jawa Timur,Surabaya,Kenjeran
SUB10013,Jawa Timur,Surabaya,Krembangan
SUB10014,Jawa Timur,Surabaya,Lakarsantri
SUB10015,Jawa Timur,Surabaya,Mulyorejo
SUB10016,Jawa Timur,Surabaya,Pabean Cantian
SUB10017,Jawa Timur,Surabaya,Pakal
SUB10018,Jawa Timur,Surabaya,Rungkut
SUB10019,Jawa Timur,Surabaya,Sambikerep
SUB10020,Jawa Timur,Surabaya,Sawahan
SUB10021,Jawa Timur,Surabaya,Semampir
SUB10022,Jawa Timur,Surabaya,Simokerto
SUB10023,Jawa Timur,Surabaya,Sukolilo
SUB10024,Jawa Timur,Surabaya,Sukomanunggal
SUB10025,Jawa Timur,Surabaya,Tambaksari
SUB10026,Jawa Timur,Surabaya,Tandes
SUB10027,Jawa Timur,Surabaya,Tegalsari
SUB10028,Jawa Timur,Surabaya,Tenggilis Mejoyo
SUB10029,Jawa Timur,Surabaya,Wiyung
SUB10030,Jawa Timur,Surabaya,Wonocolo
SUB10031,Jawa Timur,Surabaya,Wonokromo
TGR10101,Banten,Kab. Tangerang,Balaraja
TGR10102,Banten,Kab. Tangerang,Cikupa
TGR10118,Banten,Kab. Tangerang,Cisauk
TGR10103,Banten,Kab. Tangerang,Cisoka
TGR10104,Banten,Kab. Tangerang,Curug
TGR10131,Banten,Kab. Tangerang,Gunung Kaler
TGR10119,Banten,Kab. Tangerang,Jambe
TGR10120,Banten,Kab. Tangerang,Jayanti
TGR10128,Banten,Kab. Tangerang,Kelapa Dua
TGR10121,Banten,Kab. Tangerang,Kemiri
TGR10122,Banten,Kab. Tangerang,Kosambi
TGR10106,Banten,Kab. Tangerang,Kresek
TGR10105,Banten,Kab. Tangerang,Kronjo
TGR10107,Banten,Kab. Tangerang,Legok
TGR10108,Banten,Kab. Tangerang,Mauk
TGR10133,Banten,Kab. Tangerang,Mekar Baru
TGR10109,Banten,Kab. Tangerang,PASAR KEMIS
TGR10123,Banten,Kab. Tangerang,Pagedangan
TGR10110,Banten,Kab. Tangerang,Pakuhaji
TGR10124,Banten,Kab. Tangerang,Panongan
TGR10111,Banten,Kab. Tangerang,Rajeg
TGR10112,Banten,Kab. Tangerang,Sepatan
TGR10132,Banten,Kab. Tangerang,Sepatan Timur
TGR10130,Banten,Kab. Tangerang,Sindang Jaya
TGR10129,Banten,Kab. Tangerang,Solear
TGR10125,Banten,Kab. Tangerang,Sukadiri
TGR10127,Banten,Kab. Tangerang,Sukamulya
TGR10114,Banten,Kab. Tangerang,Teluknaga
TGR10100,Banten,Kab. Tangerang,Tigaraksa
TGR10046,Banten,Tangerang,Batuceper
TGR10047,Banten,Tangerang,Benda
TGR10048,Banten,Tangerang,Cibodas
TGR10036,Banten,Tangerang,Ciledug
TGR10049,Banten,Tangerang,Cipondoh
TGR10050,Banten,Tangerang,Jatiuwung
TGR10051,Banten,Tangerang,Karang Tengah
TGR10052,Banten,Tangerang,Karawaci
TGR10053,Banten,Tangerang,Larangan
TGR10054,Banten,Tangerang,Neglasari
TGR10055,Banten,Tangerang,Periuk
TGR10056,Banten,Tangerang,Pinang
TGR10070,Banten,Tangerang,Tangerang
TGR10117,Banten,Tangerang Selatan,Ciputat
TGR10061,Banten,Tangerang Selatan,Ciputat Timur
TGR10116,Banten,Tangerang Selatan,Pamulang
TGR10115,Banten,Tangerang Selatan,Pondok Aren
TGR10113,Banten,Tangerang Selatan,Serpong
TGR10060,Banten,Tangerang Selatan,Serpong Utara
TGR10062,Banten,Tangerang Selatan,Setu
CGK10108,DKI Jakarta,Jakarta Barat,Cengkareng
CGK10101,DKI Jakarta,Jakarta Barat,Grogol Petamburan
CGK10102,DKI Jakarta,Jakarta Barat,Kalideres
CGK10103,DKI Jakarta,Jakarta Barat,Kebon Jeruk
CGK10104,DKI Jakarta,Jakarta Barat,Kembangan
CGK10105,DKI Jakarta,Jakarta Barat,Pal Merah
CGK10106,DKI Jakarta,Jakarta Barat,Taman Sari
CGK10107,DKI Jakarta,Jakarta Barat,Tambora
CGK10301,DKI Jakarta,Jakarta Pusat,Cempaka Putih
CGK10302,DKI Jakarta,Jakarta Pusat,Gambir
CGK10303,DKI Jakarta,Jakarta Pusat,Johar Baru
CGK10304,DKI Jakarta,Jakarta Pusat,Kemayoran
CGK10305,DKI Jakarta,Jakarta Pusat,Menteng
CGK10306,DKI Jakarta,Jakarta Pusat,Sawah Besar
CGK10307,DKI Jakarta,Jakarta Pusat,Senen
CGK10308,DKI Jakarta,Jakarta Pusat,Tanah Abang
CGK10211,DKI Jakarta,Jakarta Selatan,Cilandak
CGK10201,DKI Jakarta,Jakarta Selatan,Jagakarsa
CGK10202,DKI Jakarta,Jakarta Selatan,Kebayoran Baru
CGK10203,DKI Jakarta,Jakarta Selatan,Kebayoran Lama
CGK10204,DKI Jakarta,Jakarta Selatan,Mampang Prapatan
CGK10205,DKI Jakarta,Jakarta Selatan,Pancoran
CGK10206,DKI Jakarta,Jakarta Selatan,Pasar Minggu
CGK10207,DKI Jakarta,Jakarta Selatan,Pesanggrahan
CGK10208,DKI Jakarta,Jakarta Selatan,Setiabudi
CGK10209,DKI Jakarta,Jakarta Selatan,Tebet
CGK10501,DKI Jakarta,Jakarta Timur,Cakung
CGK10502,DKI Jakarta,Jakarta Timur,Cipayung
CGK10503,DKI Jakarta,Jakarta Timur,Ciracas
CGK10504,DKI Jakarta,Jakarta Timur,Duren Sawit
CGK10505,DKI Jakarta,Jakarta Timur,Jatinegara
CGK10506,DKI Jakarta,Jakarta Timur,Kramatjati
CGK10507,DKI Jakarta,Jakarta Timur,Makasar
CGK10508,DKI Jakarta,Jakarta Timur,Matraman
CGK10509,DKI Jakarta,Jakarta Timur,Pasar Rebo
CGK10510,DKI Jakarta,Jakarta Timur,Pulogadung
CGK10406,DKI Jakarta,Jakarta Utara,Cilincing
CGK10401,DKI Jakarta,Jakarta Utara,Kelapa Gading
CGK10402,DKI Jakarta,Jakarta Utara,Koja
CGK10403,DKI Jakarta,Jakarta Utara,Pademangan
CGK10404,DKI Jakarta,Jakarta Utara,Penjaringan
CGK10405,DKI Jakarta,Jakarta Utara,Tanjung Priok
CGK10602,DKI Jakarta,Kepulauan Seribu,Kepulauan Seribu Utara
CGK10602,DKI Jakarta,Kepulauan Seribu,Kepulauan Seribu Utara
BKI10123,Jawa Barat,Kab. Bekasi,Babelan
BKI10124,Jawa Barat,Kab. Bekasi,Bojongmangu
BKI10106,Jawa Barat,Kab. Bekasi,Cabangbungin
BKI10107,Jawa Barat,Kab. Bekasi,Cibarusah
BKI10108,Jawa Barat,Kab. Bekasi,Cibitung
BKI10101,Jawa Barat,Kab. Bekasi,Cikarang Barat
BKI10102,Jawa Barat,Kab. Bekasi,Cikarang Pusat
BKI10103,Jawa Barat,Kab. Bekasi,Cikarang Selatan
BKI10104,Jawa Barat,Kab. Bekasi,Cikarang Timur
BKI10105,Jawa Barat,Kab. Bekasi,Cikarang Utara
BKI10117,Jawa Barat,Kab. Bekasi,Karang Bahagia
BKI10110,Jawa Barat,Kab. Bekasi,Kedung Waringin
BKI10111,Jawa Barat,Kab. Bekasi,Muaragembong
BKI10112,Jawa Barat,Kab. Bekasi,Pebayuran
BKI10113,Jawa Barat,Kab. Bekasi,Serang Baru
BKI10114,Jawa Barat,Kab. Bekasi,Setu
BKI10118,Jawa Barat,Kab. Bekasi,Sukakarya
BKI10115,Jawa Barat,Kab. Bekasi,Sukatani
BKI10119,Jawa Barat,Kab. Bekasi,Sukawangi
BKI10116,Jawa Barat,Kab. Bekasi,Tambelang
BKI10120,Jawa Barat,Kab. Bekasi,Tambun Selatan
BKI10121,Jawa Barat,Kab. Bekasi,Tambun Utara
BKI10122,Jawa Barat,Kab. Bekasi,Tarumajaya
BOO20142,Jawa Barat,Kab. Bogor,Babakan Madang
BOO20143,Jawa Barat,Kab. Bogor,Bojong Gede
BOO20120,Jawa Barat,Kab. Bogor,Caringin
BOO20121,Jawa Barat,Kab. Bogor,Cariu
BOO20123,Jawa Barat,Kab. Bogor,Ciampea
BOO20122,Jawa Barat,Kab. Bogor,Ciawi
BOO20100,Jawa Barat,Kab. Bogor,Cibinong
BOO20124,Jawa Barat,Kab. Bogor,Cibungbulang
BOO20144,Jawa Barat,Kab. Bogor,Cigombong
BOO20125,Jawa Barat,Kab. Bogor,Cigudeg
BOO20126,Jawa Barat,Kab. Bogor,Cijeruk
BOO20127,Jawa Barat,Kab. Bogor,Cileungsi
BOO20128,Jawa Barat,Kab. Bogor,Ciomas
BOO20129,Jawa Barat,Kab. Bogor,Cisarua
BOO20145,Jawa Barat,Kab. Bogor,Ciseeng
BOO20130,Jawa Barat,Kab. Bogor,Citeureup
BOO20131,Jawa Barat,Kab. Bogor,Dramaga
BOO20159,Jawa Barat,Kab. Bogor,Gunung Putri
BOO20132,Jawa Barat,Kab. Bogor,Gunung Sindur
BOO20133,Jawa Barat,Kab. Bogor,Jasinga
BOO20134,Jawa Barat,Kab. Bogor,Jonggol
BOO20146,Jawa Barat,Kab. Bogor,Kemang
BOO20147,Jawa Barat,Kab. Bogor,Klapanunggal
BOO20135,Jawa Barat,Kab. Bogor,Leuwiliang
BOO20148,Jawa Barat,Kab. Bogor,Leuwisadeng
BOO20136,Jawa Barat,Kab. Bogor,Megamendung
BOO20137,Jawa Barat,Kab. Bogor,Nanggung
BOO20149,Jawa Barat,Kab. Bogor,Pamijahan
BOO20138,Jawa Barat,Kab. Bogor,Parung
BOO20139,Jawa Barat,Kab. Bogor,Parung Panjang
BOO20150,Jawa Barat,Kab. Bogor,Ranca Bungur
BOO20140,Jawa Barat,Kab. Bogor,Rumpin
BOO20151,Jawa Barat,Kab. Bogor,Sukajaya
BOO20152,Jawa Barat,Kab. Bogor,Sukamakmur
BOO20153,Jawa Barat,Kab. Bogor,Sukaraja
BOO20154,Jawa Barat,Kab. Bogor,Tajurhalang
BOO20155,Jawa Barat,Kab. Bogor,Tamansari
BOO20156,Jawa Barat,Kab. Bogor,Tanjungsari
BOO20141,Jawa Barat,Kab. Bogor,Tenjo
BOO20157,Jawa Barat,Kab. Bogor,Tenjolaya
BKI10002,Jawa Barat,Bekasi,Bantargebang
BKI10039,Jawa Barat,Bekasi,Bekasi Barat
BKI10040,Jawa Barat,Bekasi,Bekasi Selatan
BKI10041,Jawa Barat,Bekasi,Bekasi Timur
BKI10042,Jawa Barat,Bekasi,Bekasi Utara
BKI10043,Jawa Barat,Bekasi,Jatiasih
BKI10044,Jawa Barat,Bekasi,Jatisampurna
BKI10045,Jawa Barat,Bekasi,Medansatria
BKI10046,Jawa Barat,Bekasi,Mustikajaya
BKI10048,Jawa Barat,Bekasi,Pondokmelati
BKI10047,Jawa Barat,Bekasi,Pondokgede
BKI10049,Jawa Barat,Bekasi,Rawalumbu
BOO10026,Jawa Barat,Bogor,Bogor Barat
BOO10027,Jawa Barat,Bogor,Bogor Selatan
BOO10028,Jawa Barat,Bogor,Bogor Tengah
BOO10029,Jawa Barat,Bogor,Bogor Timur
BOO10030,Jawa Barat,Bogor,Bogor Utara
BOO10026,Jawa Barat,Bogor,Bogor Barat
BOO10031,Jawa Barat,Bogor,Tanah Sareal
DPK10059,Jawa Barat,Depok,Beji
DPK10064,Jawa Barat,Depok,Bojongsari
CGK10503,DKI Jakarta,Jakarta Timur,Ciracas
DPK10066,Jawa Barat,Depok,Cilodong
DPK10052,Jawa Barat,Depok,Cimanggis
DPK10067,Jawa Barat,Depok,Cinere
DPK10065,Jawa Barat,Depok,Cipayung
DPK10060,Jawa Barat,Depok,Limo
DPK10061,Jawa Barat,Depok,Pancoran Mas
DPK10058,Jawa Barat,Depok,Sawangan
DPK10062,Jawa Barat,Depok,Sukmajaya
DPK10063,Jawa Barat,Depok,Tapos
PNK10113,Kalimantan Barat,Ketapang,Benua Kayong
PNK10115,Kalimantan Barat,Ketapang,Delta Pawan
PNK10102,Kalimantan Barat,Ketapang,Kendawangan
PNK10118,Kalimantan Barat,Ketapang,Matan Hilir Selatan
PNK10120,Kalimantan Barat,Ketapang,Muara Pawan
PNK21207,Kalimantan Barat,Kubu Raya,Rasau Jaya
PNK21207,Kalimantan Barat,Kubu Raya,Rasau Jaya
PNK21210,Kalimantan Barat,Kubu Raya,Sungai Kakap
PNK21209,Kalimantan Barat,Kubu Raya,Sungai Raya
PNK21202,Kalimantan Barat,Kubu Raya,Sungai Ambawang
PNK21202,Kalimantan Barat,Kubu Raya,Sungai Ambawang
PNK21210,Kalimantan Barat,Kubu Raya,Sungai Kakap
PNK21209,Kalimantan Barat,Kubu Raya,Sungai Raya
PNK21209,Kalimantan Barat,Kubu Raya,Sungai Raya
PNK20800,Kalimantan Barat,Melawi,Nanga Pinoh
PNK20820,Kalimantan Barat,Mempawah,Mempawah Timur
PNK20816,Kalimantan Barat,Mempawah,Mempawah Hilir
PNK20820,Kalimantan Barat,Mempawah,Mempawah Timur
PNK21210,Kalimantan Barat,Kubu Raya,Sungai Kakap
PNK20906,Kalimantan Barat,Mempawah,Sungai Pinyuh
PNK21003,Kalimantan Barat,Sambas,Pemangkat
PNK21020,Kalimantan Barat,Sambas,Salatiga
PNK21005,Kalimantan Barat,Sambas,Selakau
PNK21017,Kalimantan Barat,Sambas,Selakau Timur
PNK21013,Kalimantan Barat,Sambas,Semparuk
PNK21006,Kalimantan Barat,Sambas,Tebas
PNK10224,Kalimantan Barat,Sanggau,Kapuas
PNK10207,Kalimantan Barat,Sanggau,Kembayan
PNK10224,Kalimantan Barat,Sanggau,Kapuas
PNK21100,Kalimantan Barat,Sekadau,Sekadau Hilir
PNK10413,Kalimantan Barat,Sintang,Sepauk
PNK10027,Kalimantan Barat,Pontianak,Pontianak Barat
PNK10028,Kalimantan Barat,Pontianak,Pontianak Kota
PNK10029,Kalimantan Barat,Pontianak,Pontianak Selatan
PNK10030,Kalimantan Barat,Pontianak,Pontianak Tenggara
PNK10031,Kalimantan Barat,Pontianak,Pontianak Timur
PNK10032,Kalimantan Barat,Pontianak,Pontianak Utara
PNK10325,Kalimantan Barat,Singkawang,Singkawang Barat
PNK10327,Kalimantan Barat,Singkawang,Singkawang Selatan
PNK10329,Kalimantan Barat,Singkawang,Singkawang Tengah
PNK10328,Kalimantan Barat,Singkawang,Singkawang Timur
PNK10326,Kalimantan Barat,Singkawang,Singkawang Utara
BDJ20303,Kalimantan Selatan,Kab. Banjar,Gambut
BDJ20305,Kalimantan Selatan,Kab. Banjar,Kertak Hanyar
BDJ20300,Kalimantan Selatan,Kab. Banjar,Martapura
BDJ20315,Kalimantan Selatan,Kab. Banjar,Martapura Timur
BDJ20308,Kalimantan Selatan,Kab. Banjar,Sungai Tabuk
BDJ20201,Kalimantan Selatan,Barito Kuala,Alalak
BDJ10201,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang
BDJ10200,Kalimantan Selatan,Hulu Sungai Selatan,Kandangan
BDJ10206,Kalimantan Selatan,Hulu Sungai Selatan,Padang Batung
BDJ10207,Kalimantan Selatan,Hulu Sungai Selatan,Simpur
BDJ10208,Kalimantan Selatan,Hulu Sungai Selatan,Sungai Raya
BDJ10209,Kalimantan Selatan,Hulu Sungai Selatan,Telaga Langsat
BDJ20102,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Selatan
BDJ20112,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Tengah
BDJ20101,Kalimantan Selatan,Hulu Sungai Utara,Amuntai Utara
BDJ20113,Kalimantan Selatan,Hulu Sungai Utara,Banjang
BDJ20116,Kalimantan Selatan,Hulu Sungai Utara,Haur Gading
BDJ20111,Kalimantan Selatan,Hulu Sungai Utara,Sungai Pandan
BDJ10319,Kalimantan Selatan,Kotabaru,Pulaulaut Utara
BDJ10407,Kalimantan Selatan,Tabalong,Murung Pudak
BDJ10400,Kalimantan Selatan,Tabalong,Tanjung
BDJ10409,Kalimantan Selatan,Tabalong,Tanta
BDJ21300,Kalimantan Selatan,Tanah Bumbu,Batu Licin
BDJ21301,Kalimantan Selatan,Tanah Bumbu,Kusan Hilir
BDJ21302,Kalimantan Selatan,Tanah Bumbu,Kusan Hulu
BDJ21303,Kalimantan Selatan,Tanah Bumbu,Satui
BDJ21317,Kalimantan Selatan,Tanah Bumbu,Simpang Empat
BDJ20411,Kalimantan Selatan,Tanah Laut,Bajuin
BDJ20407,Kalimantan Selatan,Tanah Laut,Batu Ampar
BDJ20402,Kalimantan Selatan,Tanah Laut,Jorong
BDJ20403,Kalimantan Selatan,Tanah Laut,Kintap
BDJ20400,Kalimantan Selatan,Tanah Laut,Pelaihari
BDJ10503,Kalimantan Selatan,Banjarbaru,Banjarbaru Selatan
BDJ10505,Kalimantan Selatan,Banjarbaru,Banjarbaru Utara
BDJ10501,Kalimantan Selatan,Banjarbaru,Cempaka
BDJ10502,Kalimantan Selatan,Banjarbaru,Landasan Ulin
BDJ10504,Kalimantan Selatan,Banjarbaru,Liang Anggang
BDJ10001,Kalimantan Selatan,Banjarmasin,Banjarmasin Barat
BDJ10002,Kalimantan Selatan,Banjarmasin,Banjarmasin Selatan
BDJ10003,Kalimantan Selatan,Banjarmasin,Banjarmasin Tengah
BDJ10004,Kalimantan Selatan,Banjarmasin,Banjarmasin Timur
BDJ10005,Kalimantan Selatan,Banjarmasin,Banjarmasin Utara
BDJ21107,Kalimantan Tengah,Barito Selatan,Dusun Selatan
BDJ21102,Kalimantan Tengah,Barito Selatan,Dusun Hilir
BDJ21107,Kalimantan Tengah,Barito Selatan,Dusun Selatan
BDJ21103,Kalimantan Tengah,Barito Selatan,Dusun Utara
BDJ21108,Kalimantan Tengah,Barito Selatan,Gn. Bintang Awai
BDJ21104,Kalimantan Tengah,Barito Selatan,Jenamas
BDJ21105,Kalimantan Tengah,Barito Selatan,Karau Kuala
BDJ20801,Kalimantan Tengah,Barito Timur,Awang
BDJ20811,Kalimantan Tengah,Barito Timur,Banua Lima
BDJ20811,Kalimantan Tengah,Barito Timur,Banua Lima
BDJ20803,Kalimantan Tengah,Barito Timur,Dusun Tengah
BDJ20806,Kalimantan Tengah,Barito Timur,Dusun Timur
BDJ20810,Kalimantan Tengah,Barito Timur,Karusen Janang
BDJ20809,Kalimantan Tengah,Barito Timur,Paju Epat
BDJ20808,Kalimantan Tengah,Barito Timur,Paku
BDJ20804,Kalimantan Tengah,Barito Timur,Patangkep Tutui
BDJ20805,Kalimantan Tengah,Barito Timur,Pematang Karau
BDJ20807,Kalimantan Tengah,Barito Timur,Raren Batuah
BDJ20806,Kalimantan Tengah,Barito Timur,Dusun Timur
BDJ20701,Kalimantan Tengah,Barito Utara,Gunung Purei
BDJ20702,Kalimantan Tengah,Barito Utara,Gunung Timang
BDJ20703,Kalimantan Tengah,Barito Utara,Lahei
BDJ20709,Kalimantan Tengah,Barito Utara,Lahei Barat
BDJ20704,Kalimantan Tengah,Barito Utara,Montallat
BDJ20706,Kalimantan Tengah,Barito Utara,Teweh Tengah
BDJ20707,Kalimantan Tengah,Barito Utara,Teweh Baru
BDJ20708,Kalimantan Tengah,Barito Utara,Teweh Selatan
BDJ20706,Kalimantan Tengah,Barito Utara,Teweh Tengah
BDJ20705,Kalimantan Tengah,Barito Utara,Teweh Timur
PKY20400,Kalimantan Tengah,Gunung Mas,Kurun
PKY20406,Kalimantan Tengah,Gunung Mas,Tewah
PKY20302,Kalimantan Tengah,Kapuas,Basarang
PKY20323,Kalimantan Tengah,Kapuas,Bataguh
PKY20306,Kalimantan Tengah,Kapuas,Kapuas Barat
PKY20317,Kalimantan Tengah,Kapuas,Kapuas Hilir
PKY20310,Kalimantan Tengah,Kapuas,Kapuas Kuala
PKY20308,Kalimantan Tengah,Kapuas,Kapuas Tengah
PKY20309,Kalimantan Tengah,Kapuas,Kapuas Timur
PKY20310,Kalimantan Tengah,Kapuas,Kapuas Kuala
PKY20320,Kalimantan Tengah,Kapuas,Pasak Talawang
PKY20313,Kalimantan Tengah,Kapuas,Pulau Petak
PKY20318,Kalimantan Tengah,Kapuas,Selat
PKY20319,Kalimantan Tengah,Kapuas,Tamban Catur
PKY20215,Kalimantan Tengah,Katingan,Bukit Raya
PKY20201,Kalimantan Tengah,Katingan,Kamipang
PKY20213,Kalimantan Tengah,Katingan,Katingan Hilir
PKY20213,Kalimantan Tengah,Katingan,Katingan Hilir
PKY20202,Kalimantan Tengah,Katingan,Katingan Hulu
PKY20212,Kalimantan Tengah,Katingan,Mendawai
PKY20206,Kalimantan Tengah,Katingan,Pulau Malan
PKY20208,Kalimantan Tengah,Katingan,Tasik Payawan
PKY20209,Kalimantan Tengah,Katingan,Tewang Sangalang Garing
PKY20710,Kalimantan Tengah,Kotawaringin Barat,Arut Selatan
PKY20701,Kalimantan Tengah,Kotawaringin Barat,Arut Utara
PKY20706,Kalimantan Tengah,Kotawaringin Barat,Kotawaringin Lama
PKY20707,Kalimantan Tengah,Kotawaringin Barat,Kumai
PKY20712,Kalimantan Tengah,Kotawaringin Barat,Pangkalan Banteng
PKY20710,Kalimantan Tengah,Kotawaringin Barat,Arut Selatan
PKY20711,Kalimantan Tengah,Kotawaringin Barat,Pangkalan Lada
PKY20808,Kalimantan Tengah,Kotawaringin Timur,Antang Kalang
PKY20809,Kalimantan Tengah,Kotawaringin Timur,Baamang
PKY20817,Kalimantan Tengah,Kotawaringin Timur,Bukit Santuai
PKY20801,Kalimantan Tengah,Kotawaringin Timur,Cempaga
PKY20816,Kalimantan Tengah,Kotawaringin Timur,Cempaga Hulu
PKY20802,Kalimantan Tengah,Kotawaringin Timur,Kota Besi
PKY20815,Kalimantan Tengah,Kotawaringin Timur,Mentawa Baru Ketapang
PKY20815,Kalimantan Tengah,Kotawaringin Timur,Mentawa Baru Ketapang
PKY20803,Kalimantan Tengah,Kotawaringin Timur,Mentaya Hilir Selatan
PKY20805,Kalimantan Tengah,Kotawaringin Timur,Mentaya Hilir Utara
PKY20804,Kalimantan Tengah,Kotawaringin Timur,Mentaya Hulu
PKY20806,Kalimantan Tengah,Kotawaringin Timur,Parenggean
PKY20807,Kalimantan Tengah,Kotawaringin Timur,Pulau Hanaut
PKY20815,Kalimantan Tengah,Kotawaringin Timur,Mentawa Baru Ketapang
PKY20814,Kalimantan Tengah,Kotawaringin Timur,Seranau
PKY20813,Kalimantan Tengah,Kotawaringin Timur,Telaga Antang
PKY20818,Kalimantan Tengah,Kotawaringin Timur,Telawang
PKY20812,Kalimantan Tengah,Kotawaringin Timur,Teluk Sampit
PKY20811,Kalimantan Tengah,Kotawaringin Timur,Tualan Hulu
PKY21108,Kalimantan Tengah,Lamandau,Batang Kawa
PKY21107,Kalimantan Tengah,Lamandau,Belantikan Raya
PKY21101,Kalimantan Tengah,Lamandau,Bulik
PKY21106,Kalimantan Tengah,Lamandau,Bulik Timur
PKY21102,Kalimantan Tengah,Lamandau,Delang
PKY21103,Kalimantan Tengah,Lamandau,Lamandau
PKY21105,Kalimantan Tengah,Lamandau,Menthobi Raya
PKY21101,Kalimantan Tengah,Lamandau,Bulik
PKY21104,Kalimantan Tengah,Lamandau,Sematu Jaya
BDJ20905,Kalimantan Tengah,Murung Raya,Murung
BDJ20902,Kalimantan Tengah,Murung Raya,Permata Intan
BDJ20905,Kalimantan Tengah,Murung Raya,Murung
BDJ20904,Kalimantan Tengah,Murung Raya,Tanah Siang
BDJ20907,Kalimantan Tengah,Murung Raya,Tanah Siang Selatan
BDJ20906,Kalimantan Tengah,Murung Raya,Uut Murung
PKY20510,Kalimantan Tengah,Seruyan,Batu Ampar
PKY20509,Kalimantan Tengah,Seruyan,Danau Seluluk
PKY20501,Kalimantan Tengah,Seruyan,Danau Sembuluh
PKY20502,Kalimantan Tengah,Seruyan,Hanau
PKY20505,Kalimantan Tengah,Seruyan,Seruyan Hilir
PKY20505,Kalimantan Tengah,Seruyan,Seruyan Hilir
PKY20508,Kalimantan Tengah,Seruyan,Seruyan Hilir Timur
PKY20503,Kalimantan Tengah,Seruyan,Seruyan Hulu
PKY20507,Kalimantan Tengah,Seruyan,Seruyan Raya
PKY20504,Kalimantan Tengah,Seruyan,Seruyan Tengah
PKY21301,Kalimantan Tengah,Sukamara,Balai Riam
PKY21302,Kalimantan Tengah,Sukamara,Jelai
PKY21303,Kalimantan Tengah,Sukamara,Pantai Lunci
PKY21300,Kalimantan Tengah,Sukamara,Sukamara
PKY10001,Kalimantan Tengah,Palangkaraya,Bukit Batu
PKY10002,Kalimantan Tengah,Palangkaraya,Jekan Raya
PKY10003,Kalimantan Tengah,Palangkaraya,Pahandut
PKY10004,Kalimantan Tengah,Palangkaraya,Rakumpit
PKY10005,Kalimantan Tengah,Palangkaraya,Sabangau
BPN20216,Kalimantan Timur,Berau,Batu Putih
BPN20214,Kalimantan Timur,Berau,Biatan
BPN20201,Kalimantan Timur,Berau,Biduk-Biduk
BPN20207,Kalimantan Timur,Berau,Talisayan
SRI20201,Kalimantan Timur,Kutai Barat,Barong Tongkok
SRI20214,Kalimantan Timur,Kutai Barat,Linggang Bigung
SRI20210,Kalimantan Timur,Kutai Barat,Melak
SRI20217,Kalimantan Timur,Kutai Barat,Sekolaq Darat
SRI20201,Kalimantan Timur,Kutai Barat,Barong Tongkok
SRI20108,Kalimantan Timur,Kutai Kartanegara,Kota Bangun
SRI20126,Kalimantan Timur,Kutai Kartanegara,Loa Janan
SRI20109,Kalimantan Timur,Kutai Kartanegara,Loa Kulu
SRI20127,Kalimantan Timur,Kutai Kartanegara,Muara Badak
BPN10014,Kalimantan Timur,Kutai Kartanegara,Muara Jawa
BPN10008,Kalimantan Timur,Kutai Kartanegara,Samboja
SRI20128,Kalimantan Timur,Kutai Kartanegara,Sanga Sanga
SRI20123,Kalimantan Timur,Kutai Kartanegara,Sebulu
